taxonomy_level,era,speech_type,source,target,shared_paragraphs,shared_speeches,jaccard,lift,source_marginal_rate,target_marginal_rate
level2,Civil War & Reconstruction,all,"Providence, Faith & American Ideals","Public Debt, Revenue & Treasury Finance",3,3,0.008356545961002786,0.41379678004051595,0.029116207163102294,0.06415872197887143
level2,Civil War & Reconstruction,all,"Providence, Faith & American Ideals",Reconstruction & Southern Self-Government,5,4,0.011286681715575621,0.5126139215427288,0.029116207163102294,0.08631795928884309
level2,Civil War & Reconstruction,all,"Providence, Faith & American Ideals","Relations with Spain, Mexico & Territorial Claims",2,2,0.006042296072507553,0.3122284794851167,0.029116207163102294,0.05668642102550889
level2,Civil War & Reconstruction,all,"Providence, Faith & American Ideals","Slavery, Emancipation & Sectionalism",14,7,0.01580135440180587,0.6109680538844722,0.029116207163102294,0.20278278794125226
level2,Civil War & Reconstruction,all,"Providence, Faith & American Ideals","Territorial Organization, Statehood & Insular Governance",1,1,0.0030864197530864196,0.16200534312906995,0.029116207163102294,0.054625096624581294
level2,Civil War & Reconstruction,all,"Providence, Faith & American Ideals","Treaties, Diplomacy & International Arbitration",6,6,0.010507880910683012,0.44411809581934697,0.029116207163102294,0.11955681525380056
level2,Civil War & Reconstruction,all,"Public Debt, Revenue & Treasury Finance",Public Lands & Homestead Settlement,6,3,0.017699115044247787,0.9741465863453814,0.06415872197887143,0.02473589281113115
level2,Civil War & Reconstruction,all,"Public Debt, Revenue & Treasury Finance",Reconstruction & Southern Self-Government,9,6,0.01565217391304348,0.41873763711562667,0.06415872197887143,0.08631795928884309
level2,Civil War & Reconstruction,all,"Public Debt, Revenue & Treasury Finance","Relations with Spain, Mexico & Territorial Claims",4,3,0.008602150537634409,0.28338809784592917,0.06415872197887143,0.05668642102550889
level2,Civil War & Reconstruction,all,"Public Debt, Revenue & Treasury Finance","Slavery, Emancipation & Sectionalism",6,3,0.005825242718446602,0.11882855436995757,0.06415872197887143,0.20278278794125226
level2,Civil War & Reconstruction,all,"Public Debt, Revenue & Treasury Finance","Tariffs, Reciprocity & Navigation Laws",24,19,0.06153846153846154,2.2671047827674333,0.06415872197887143,0.042514815769131666
level2,Civil War & Reconstruction,all,"Public Debt, Revenue & Treasury Finance","Taxes, Budget Deficits & Federal Spending",6,5,0.023622047244094488,8.501642935377875,0.06415872197887143,0.0028343210512754443
level2,Civil War & Reconstruction,all,"Public Debt, Revenue & Treasury Finance","Territorial Organization, Statehood & Insular Governance",3,2,0.006550218340611353,0.22056149124801086,0.06415872197887143,0.054625096624581294
level2,Civil War & Reconstruction,all,"Public Debt, Revenue & Treasury Finance","Treaties, Diplomacy & International Arbitration",3,2,0.004225352112676056,0.10077378479434981,0.06415872197887143,0.11955681525380056
level2,Civil War & Reconstruction,all,Public Lands & Homestead Settlement,"Relations with Spain, Mexico & Territorial Claims",1,1,0.0031746031746031746,0.1837594696969697,0.02473589281113115,0.05668642102550889
level2,Civil War & Reconstruction,all,Public Lands & Homestead Settlement,"Slavery, Emancipation & Sectionalism",3,1,0.003409090909090909,0.15410578144853876,0.02473589281113115,0.20278278794125226
level2,Civil War & Reconstruction,all,Public Lands & Homestead Settlement,"Tariffs, Reciprocity & Navigation Laws",1,1,0.0038461538461538464,0.24501262626262632,0.02473589281113115,0.042514815769131666
level2,Civil War & Reconstruction,all,Public Lands & Homestead Settlement,"Territorial Organization, Statehood & Insular Governance",6,5,0.019867549668874173,1.1441627358490567,0.02473589281113115,0.054625096624581294
level2,Civil War & Reconstruction,all,Reconstruction & Southern Self-Government,"Slavery, Emancipation & Sectionalism",27,14,0.024657534246575342,0.3974549109598134,0.08631795928884309,0.20278278794125226
level2,Civil War & Reconstruction,all,Reconstruction & Southern Self-Government,"Tariffs, Reciprocity & Navigation Laws",3,3,0.006036217303822937,0.21063772048846674,0.08631795928884309,0.042514815769131666
level2,Civil War & Reconstruction,all,Reconstruction & Southern Self-Government,"Territorial Organization, Statehood & Insular Governance",3,3,0.0055147058823529415,0.16393973528583497,0.08631795928884309,0.054625096624581294
level2,Civil War & Reconstruction,all,Reconstruction & Southern Self-Government,"Welfare, Poverty & Economic Opportunity",1,1,0.002976190476190476,5.7925373134328355,0.08631795928884309,0.000515331100231899
level2,Civil War & Reconstruction,all,"Relations with Spain, Mexico & Territorial Claims","Slavery, Emancipation & Sectionalism",10,6,0.010030090270812437,0.2241538639251473,0.05668642102550889,0.20278278794125226
level2,Civil War & Reconstruction,all,"Relations with Spain, Mexico & Territorial Claims","Tariffs, Reciprocity & Navigation Laws",5,5,0.013157894736842105,0.534573002754821,0.05668642102550889,0.042514815769131666
level2,Civil War & Reconstruction,all,"Relations with Spain, Mexico & Territorial Claims","Territorial Organization, Statehood & Insular Governance",12,6,0.02857142857142857,0.998542024013722,0.05668642102550889,0.054625096624581294
level2,Civil War & Reconstruction,all,"Relations with Spain, Mexico & Territorial Claims","Treaties, Diplomacy & International Arbitration",57,27,0.09090909090909091,2.1670944357366775,0.05668642102550889,0.11955681525380056
level2,Civil War & Reconstruction,all,"Slavery, Emancipation & Sectionalism","Tariffs, Reciprocity & Navigation Laws",1,1,0.0010515247108307045,0.029887181856686304,0.20278278794125226,0.042514815769131666
level2,Civil War & Reconstruction,all,"Slavery, Emancipation & Sectionalism","Territorial Organization, Statehood & Insular Governance",40,13,0.04171011470281543,0.9304500011987246,0.20278278794125226,0.054625096624581294
level2,Civil War & Reconstruction,all,"Slavery, Emancipation & Sectionalism","Treaties, Diplomacy & International Arbitration",4,4,0.0032076984763432237,0.04251193970994173,0.20278278794125226,0.11955681525380056
level2,Civil War & Reconstruction,all,"Tariffs, Reciprocity & Navigation Laws","Taxes, Budget Deficits & Federal Spending",2,1,0.011494252873563218,4.276584022038568,0.042514815769131666,0.0028343210512754443
level2,Civil War & Reconstruction,all,"Tariffs, Reciprocity & Navigation Laws","Territorial Organization, Statehood & Insular Governance",1,1,0.0026595744680851063,0.11094911377930246,0.042514815769131666,0.054625096624581294
level2,Civil War & Reconstruction,all,"Tariffs, Reciprocity & Navigation Laws","Treaties, Diplomacy & International Arbitration",27,14,0.044850498338870434,1.3686912225705332,0.042514815769131666,0.11955681525380056
level2,Civil War & Reconstruction,all,"Taxes, Budget Deficits & Federal Spending","Territorial Organization, Statehood & Insular Governance",1,1,0.0045045045045045045,1.6642367066895372,0.0028343210512754443,0.054625096624581294
level2,Civil War & Reconstruction,all,"Taxes, Budget Deficits & Federal Spending","Treaties, Diplomacy & International Arbitration",1,1,0.002109704641350211,0.7603840125391851,0.0028343210512754443,0.11955681525380056
level2,Civil War & Reconstruction,all,"Territorial Organization, Statehood & Insular Governance","Treaties, Diplomacy & International Arbitration",4,3,0.005952380952380952,0.15781554977228368,0.054625096624581294,0.11955681525380056
level2,Civil War & Reconstruction,all,"Treaties, Diplomacy & International Arbitration",World War II Military Operations,1,1,0.0021551724137931034,8.364224137931034,0.11955681525380056,0.0002576655501159495
level2,Expansion,all,Agriculture & Farm Prices,Constitutional Union & Federalism,1,1,0.0020833333333333333,0.25081168831168826,0.00889967637540453,0.12081984897518878
level2,Expansion,all,Agriculture & Farm Prices,"Executive Departments, Postal & Administrative Housekeeping",1,1,0.005235602094240838,0.7066895368782161,0.00889967637540453,0.04288025889967637
level2,Expansion,all,Agriculture & Farm Prices,"Internal Improvements, Energy & Infrastructure",1,1,0.004081632653061225,0.5275288092189501,0.00889967637540453,0.05744336569579288
level2,Expansion,all,Agriculture & Farm Prices,"Labor, Wages & Working Conditions",1,1,0.022727272727272728,9.363636363636362,0.00889967637540453,0.003236245954692557
level2,Expansion,all,Agriculture & Farm Prices,National Bank & Banking Crises,4,3,0.007476635514018692,0.8882500898311174,0.00889967637540453,0.13646170442286948
level2,Expansion,all,Agriculture & Farm Prices,"Providence, Faith & American Ideals",9,8,0.05202312138728324,6.787065283709579,0.00889967637540453,0.04018338727076591
level2,Expansion,all,Agriculture & Farm Prices,"Public Debt, Revenue & Treasury Finance",1,1,0.0023584905660377358,0.28664192949907236,0.00889967637540453,0.10571736785329018
level2,Expansion,all,Agriculture & Farm Prices,Public Lands & Homestead Settlement,1,1,0.006024096385542169,0.8385345997286295,0.00889967637540453,0.036138079827400214
level2,Expansion,all,Agriculture & Farm Prices,"Tariffs, Reciprocity & Navigation Laws",15,11,0.0395778364116095,4.668849156383782,0.00889967637540453,0.09735706580366775
level2,Expansion,all,Agriculture & Farm Prices,"Territorial Organization, Statehood & Insular Governance",1,1,0.007751937984496124,1.1583880037488283,0.00889967637540453,0.0261596548004315
level2,Expansion,all,Civil Service Reform & the Merit System,Elections & Voting Integrity,1,1,0.020833333333333332,7.270588235294118,0.0040453074433656954,0.009169363538295576
level2,Expansion,all,Civil Service Reform & the Merit System,"Executive Power, Vetoes & the Courts",4,3,0.011396011396011397,2.908235294117647,0.0040453074433656954,0.09169363538295577
level2,Expansion,all,Civil Service Reform & the Merit System,"Indian Affairs, Removal & Allotment",1,1,0.0040650406504065045,1.0655172413793104,0.0040453074433656954,0.06256742179072276
level2,Expansion,all,Civil Service Reform & the Merit System,"Internal Improvements, Energy & Infrastructure",1,1,0.004405286343612335,1.1605633802816901,0.0040453074433656954,0.05744336569579288
level2,Expansion,all,Civil Service Reform & the Merit System,"Public Debt, Revenue & Treasury Finance",2,2,0.0049382716049382715,1.2612244897959184,0.0040453074433656954,0.10571736785329018
level2,Expansion,all,"Coinage, Currency & Specie",Constitutional Union & Federalism,6,3,0.011320754716981131,0.5643262987012987,0.023732470334412083,0.12081984897518878
level2,Expansion,all,"Coinage, Currency & Specie","Indian Affairs, Removal & Allotment",1,1,0.003134796238244514,0.1816222570532915,0.023732470334412083,0.06256742179072276
level2,Expansion,all,"Coinage, Currency & Specie","Labor, Wages & Working Conditions",2,2,0.02040816326530612,7.022727272727272,0.023732470334412083,0.003236245954692557
level2,Expansion,all,"Coinage, Currency & Specie",National Bank & Banking Crises,42,19,0.07608695652173914,3.4974847287100252,0.023732470334412083,0.13646170442286948
level2,Expansion,all,"Coinage, Currency & Specie","Providence, Faith & American Ideals",1,1,0.00423728813559322,0.2827943868212324,0.023732470334412083,0.04018338727076591
level2,Expansion,all,"Coinage, Currency & Specie","Public Debt, Revenue & Treasury Finance",5,3,0.010526315789473684,0.5374536178107606,0.023732470334412083,0.10571736785329018
level2,Expansion,all,"Coinage, Currency & Specie",Public Lands & Homestead Settlement,6,6,0.027777777777777776,1.8867028493894167,0.023732470334412083,0.036138079827400214
level2,Expansion,all,"Coinage, Currency & Specie","Tariffs, Reciprocity & Navigation Laws",3,2,0.006726457399103139,0.3501636867287837,0.023732470334412083,0.09735706580366775
level2,Expansion,all,"Coinage, Currency & Specie","Territorial Organization, Statehood & Insular Governance",1,1,0.005434782608695652,0.43439550140581057,0.023732470334412083,0.0261596548004315
level2,Expansion,all,Cold War & Great-Power Rivalry,"Treaties, Diplomacy & International Arbitration",1,1,0.0015723270440251573,5.830188679245284,0.00026968716289104636,0.1715210355987055
level2,Expansion,all,"Commemoration, Eulogy & National Mourning",Constitutional Union & Federalism,3,2,0.006493506493506494,1.4606092436974791,0.004584681769147788,0.12081984897518878
level2,Expansion,all,"Commemoration, Eulogy & National Mourning",Early Naval Wars: Barbary & the War of 1812,1,1,0.022727272727272728,7.7899159663865545,0.004584681769147788,0.007551240560949299
level2,Expansion,all,"Commemoration, Eulogy & National Mourning",Presidential Humility & Reflection on Office,2,2,0.02666666666666667,7.270588235294118,0.004584681769147788,0.016181229773462782
level2,Expansion,all,"Commemoration, Eulogy & National Mourning","Providence, Faith & American Ideals",3,3,0.018404907975460124,4.391630477694434,0.004584681769147788,0.04018338727076591
level2,Expansion,all,Conservation & the Environment,Public Lands & Homestead Settlement,1,1,0.007462686567164179,27.671641791044777,0.00026968716289104636,0.036138079827400214
level2,Expansion,all,Constitutional Union & Federalism,"Crime, Insurrection & Federal Law Enforcement",9,5,0.01775147928994083,1.0954569327731092,0.12081984897518878,0.018338727076591153
level2,Expansion,all,Constitutional Union & Federalism,Early Naval Wars: Barbary & the War of 1812,1,1,0.002105263157894737,0.2955994897959183,0.12081984897518878,0.007551240560949299
level2,Expansion,all,Constitutional Union & Federalism,Elections & Voting Integrity,4,3,0.008368200836820083,0.9737394957983193,0.12081984897518878,0.009169363538295576
level2,Expansion,all,Constitutional Union & Federalism,"Executive Departments, Postal & Administrative Housekeeping",1,1,0.0016501650165016502,0.052055256064690025,0.12081984897518878,0.04288025889967637
level2,Expansion,all,Constitutional Union & Federalism,"Executive Power, Vetoes & the Courts",47,22,0.06342780026990553,1.144143907563025,0.12081984897518878,0.09169363538295577
