candidate_id,edge_id,source_president_profile_id,source_president_name,target_president_profile_id,target_president_name,doc_name,para_idx,speech_date,story_era_id,story_era_label,speech_title,source_url,raw_mention,function,stance,evidence_span,rationale,quotation_status,target_status,rubric_version,evidence_status,annotation_speaker,source_document_owner_profile_id,source_document_owner,cross_owner
72de6d9e7b2dc1df04423b35,invocation_edge_4c5ec92cf47741a4b4e96eb9b9644c3ecfa8a953d5a61e74854d02090cbb4135,donald-trump,Donald Trump,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/june-20-2020-campaign-rally-tulsa-oklahoma,54,2020-06-20,present,Platform-era intensification,"June 20, 2020: Campaign Rally in Tulsa, Oklahoma",https://millercenter.org/the-presidency/presidential-speeches/june-20-2020-campaign-rally-tulsa-oklahoma,Jefferson,other/unclear,positive,"They were heading over to the Jefferson Memorial recently and they wanted to do damage to our great, beautiful Jefferson Memorial.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Donald Trump,donald-trump,Donald Trump,false
d26afc2eba4069100aa41c6f,invocation_edge_4c5ec92cf47741a4b4e96eb9b9644c3ecfa8a953d5a61e74854d02090cbb4135,donald-trump,Donald Trump,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/june-20-2020-campaign-rally-tulsa-oklahoma,54,2020-06-20,present,Platform-era intensification,"June 20, 2020: Campaign Rally in Tulsa, Oklahoma",https://millercenter.org/the-presidency/presidential-speeches/june-20-2020-campaign-rally-tulsa-oklahoma,Jefferson,other/unclear,positive,"They were heading over to the Jefferson Memorial recently and they wanted to do damage to our great, beautiful Jefferson Memorial.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Donald Trump,donald-trump,Donald Trump,false
fad970ef80426f2e53637f61,invocation_edge_4c5ec92cf47741a4b4e96eb9b9644c3ecfa8a953d5a61e74854d02090cbb4135,donald-trump,Donald Trump,thomas-jefferson,Thomas Jefferson,july-4-2020-remarks-salute-america,17,2020-07-04,present,Platform-era intensification,"July 4, 2020: Remarks at Salute to America",https://millercenter.org/the-presidency/presidential-speeches/july-4-2020-remarks-salute-america,Thomas Jefferson,other/unclear,neutral,Thomas Jefferson.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Donald Trump,donald-trump,Donald Trump,false
9bea7ddc952a0abbcb389b26,invocation_edge_4c5ec92cf47741a4b4e96eb9b9644c3ecfa8a953d5a61e74854d02090cbb4135,donald-trump,Donald Trump,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/september-7-2020-labor-day-press-conference,93,2020-09-07,present,Platform-era intensification,"September 7, 2020: Labor Day Press Conference",https://millercenter.org/the-presidency/presidential-speeches/september-7-2020-labor-day-press-conference,Thomas Jefferson,other/unclear,neutral,"Abraham Lincoln, Thomas Jefferson - I mean, we're talking about - this is the big stuff now.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Donald Trump,donald-trump,Donald Trump,false
22c83b8ba1c94dcc025b43d1,invocation_edge_4c5ec92cf47741a4b4e96eb9b9644c3ecfa8a953d5a61e74854d02090cbb4135,donald-trump,Donald Trump,thomas-jefferson,Thomas Jefferson,february-24-2026-state-union-address,115,2026-02-25,present,Platform-era intensification,"February 24, 2026: State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/february-24-2026-state-union-address,Thomas Jefferson,other/unclear,neutral,Thomas Jefferson drew his last breath.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Donald Trump,donald-trump,Donald Trump,false
5457b53a397e866f719ff02d,invocation_edge_4e083f029f11c9c08b0a165acf57be88c5e3f1c2962e383f83137930c74035f5,donald-trump,Donald Trump,george-w-bush,George W. Bush,/the-presidency/presidential-speeches/january-20-2017-inaugural-address,0,2017-01-20,present,Platform-era intensification,"January 20, 2017: Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/january-20-2017-inaugural-address,President Bush,other/unclear,neutral,"Chief Justice Roberts, President Carter, President Clinton, President Bush, President Obama, fellow Americans, and people of the world: thank you.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Donald Trump,donald-trump,Donald Trump,false
c9cd7d3423ffb272d0d5e2a9,invocation_edge_4e083f029f11c9c08b0a165acf57be88c5e3f1c2962e383f83137930c74035f5,donald-trump,Donald Trump,george-w-bush,George W. Bush,/the-presidency/presidential-speeches/january-20-2025-inaugural-address,0,2025-01-20,present,Platform-era intensification,"January 20, 2025: Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/january-20-2025-inaugural-address,President Bush,other/unclear,positive,"Vice President Vance, Speaker Johnson, Senator Thune, Chief Justice Roberts, justices of the Supreme Court of the United States, President Clinton, President Bush, President Obama, President Biden, Vice President Harris, and my fellow citizens, the golden age of America begins right now.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Donald Trump,donald-trump,Donald Trump,false
ee551dc7b83014d869e4c17d,invocation_edge_4ee9739c9d9ffbf82865685815e9adbc3c2c375aceed3102e968c29ff9c79106,william-taft,William Taft,grover-cleveland,Grover Cleveland,/the-presidency/presidential-speeches/december-3-1912-fourth-annual-message,9,1912-12-03,gilded-age,Administrative-industrial order,"December 3, 1912: Fourth Annual Message",https://millercenter.org/the-presidency/presidential-speeches/december-3-1912-fourth-annual-message,President Cleveland,other/unclear,neutral,President Cleveland had taken the first step toward introducing the merit system in the foreign service.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,William Taft,william-taft,William Taft,false
a1820ad17fb07b5723129daa,invocation_edge_518578d77c44af004e510e8a7b4dbce27d2c7c4795c4bae56f6df71901be4af7,george-h-w-bush,George H. W. Bush,franklin-d-roosevelt,Franklin D. Roosevelt,/the-presidency/presidential-speeches/august-18-1988-acceptance-speech-republican-national,21,1988-08-18,post-cold-war,Conservative turn & always-on presidency,"August 18, 1988: Acceptance Speech at the Republican National Convention",https://millercenter.org/the-presidency/presidential-speeches/august-18-1988-acceptance-speech-republican-national,Franklin Roosevelt,other/unclear,neutral,"In 1940, when I was barely more than a boy, Franklin Roosevelt said we shouldn't change horses in midstream.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,George H. W. Bush,george-h-w-bush,George H. W. Bush,false
040972022fd5d5340642e4ab,invocation_edge_518578d77c44af004e510e8a7b4dbce27d2c7c4795c4bae56f6df71901be4af7,george-h-w-bush,George H. W. Bush,franklin-d-roosevelt,Franklin D. Roosevelt,/the-presidency/presidential-speeches/february-9-1989-address-joint-session-congress,34,1989-02-09,post-cold-war,Conservative turn & always-on presidency,"February 9, 1989: Address Before a Joint Session of Congress",https://millercenter.org/the-presidency/presidential-speeches/february-9-1989-address-joint-session-congress,President Roosevelt,other/unclear,neutral,"He'd received from President Roosevelt a hand-carried letter quoting Longfellow's famous poem: ""Sail on, O Ship of State!",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,George H. W. Bush,george-h-w-bush,George H. W. Bush,false
1cef98c0492c13cf32471010,invocation_edge_518578d77c44af004e510e8a7b4dbce27d2c7c4795c4bae56f6df71901be4af7,george-h-w-bush,George H. W. Bush,franklin-d-roosevelt,Franklin D. Roosevelt,/the-presidency/presidential-speeches/february-9-1989-address-joint-session-congress,34,1989-02-09,post-cold-war,Conservative turn & always-on presidency,"February 9, 1989: Address Before a Joint Session of Congress",https://millercenter.org/the-presidency/presidential-speeches/february-9-1989-address-joint-session-congress,Franklin Roosevelt,other/unclear,neutral,""" And Churchill responded on this night by radio broadcast to a nation at war, but he directed his words to Franklin Roosevelt.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,George H. W. Bush,george-h-w-bush,George H. W. Bush,false
55b8e99958070be64f70b8f3,invocation_edge_518578d77c44af004e510e8a7b4dbce27d2c7c4795c4bae56f6df71901be4af7,george-h-w-bush,George H. W. Bush,franklin-d-roosevelt,Franklin D. Roosevelt,/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,2,1990-08-08,post-cold-war,Conservative turn & always-on presidency,"August 8, 1990: Address on Iraq's Invasion of Kuwait",https://millercenter.org/the-presidency/presidential-speeches/august-8-1990-address-iraqs-invasion-kuwait,President Roosevelt,institutional precedent,neutral,"And third, my administration, as has been the case with every President from President Roosevelt to President Reagan, is committed to the security and stability of the Persian Gulf.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,George H. W. Bush,george-h-w-bush,George H. W. Bush,false
4b69c0ded0da39b7a889cc4f,invocation_edge_518578d77c44af004e510e8a7b4dbce27d2c7c4795c4bae56f6df71901be4af7,george-h-w-bush,George H. W. Bush,franklin-d-roosevelt,Franklin D. Roosevelt,/the-presidency/presidential-speeches/january-28-1992-state-union-address,45,1992-01-28,post-cold-war,Conservative turn & always-on presidency,"January 28, 1992: State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/january-28-1992-state-union-address,Franklin Roosevelt,policy inheritance,neutral,"But we have to go back to the insight of Franklin Roosevelt who, when he spoke of what became the welfare program, warned that it must not become ""a narcotic"" and a ""subtle destroyer"" of the spirit.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,George H. W. Bush,george-h-w-bush,George H. W. Bush,false
6839af302cd9a5f6c2572a0a,invocation_edge_52782de5f92a25fea8065b5bc5f2e6636de791727f5e03d12087c3e196cdbb9e,abraham-lincoln,Abraham Lincoln,martin-van-buren,Martin Van Buren,/the-presidency/presidential-speeches/july-6-1852-eulogy-henry-clay,15,1852-07-06,civil-war-reconstruction,Sectional crisis & constitutional rupture,"July 6, 1852: Eulogy on Henry Clay",https://millercenter.org/the-presidency/presidential-speeches/july-6-1852-eulogy-henry-clay,Buren,other/unclear,neutral,"Jackson, Van Buren, Harrison, Polk, and Taylor, all rose after, and set long before him.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Abraham Lincoln,abraham-lincoln,Abraham Lincoln,false
f50d7ace1a235c0238ab3321,invocation_edge_52f7357314442f4fb73f54f9b291b249f1f60d98d54f61f51cecbcdf658fa198,martin-van-buren,Martin Van Buren,james-monroe,James Monroe,/the-presidency/presidential-speeches/december-3-1838-second-annual-message-congress,59,1838-12-03,expansion,The continental republic,"December 3, 1838: Second Annual Message to Congress",https://millercenter.org/the-presidency/presidential-speeches/december-3-1838-second-annual-message-congress,Monroe,other/unclear,neutral,Monroe.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Martin Van Buren,martin-van-buren,Martin Van Buren,false
78754511139151a8302a6a25,invocation_edge_5317cd1a6eeea6dd1bb9bcdea1248a56d696a71aa26ffebf7672971e4670daee,ulysses-s-grant,Ulysses S. Grant,martin-van-buren,Martin Van Buren,/the-presidency/presidential-speeches/may-4-1876-message-presidential-powers-and-obligations,15,1876-05-04,gilded-age,Administrative-industrial order,"May 4, 1876: Message on Presidential Powers and Obligations",https://millercenter.org/the-presidency/presidential-speeches/may-4-1876-message-presidential-powers-and-obligations,Buren,other/unclear,neutral,"Among the papers signed by President Van Buren during his absence from the seat of Government are commissions (one of these being for a United States judge of a district court), pardons, etc.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Ulysses S. Grant,ulysses-s-grant,Ulysses S. Grant,false
e4efa6a21af890cfc387d0d9,invocation_edge_5317cd1a6eeea6dd1bb9bcdea1248a56d696a71aa26ffebf7672971e4670daee,ulysses-s-grant,Ulysses S. Grant,martin-van-buren,Martin Van Buren,/the-presidency/presidential-speeches/may-4-1876-message-presidential-powers-and-obligations,15,1876-05-04,gilded-age,Administrative-industrial order,"May 4, 1876: Message on Presidential Powers and Obligations",https://millercenter.org/the-presidency/presidential-speeches/may-4-1876-message-presidential-powers-and-obligations,Buren,other/unclear,neutral,President Van Buren was absent from the capital during his Presidential term one hundred and thirty-one days.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Ulysses S. Grant,ulysses-s-grant,Ulysses S. Grant,false
