candidate_id,speaker,target,doc_name,para_idx,speech_date,era,raw_mention,function,stance,evidence_span,rationale,quotation_status,target_status,evidence_status
e375678e702d16d71680a28b,James K. Polk,James Madison,/the-presidency/presidential-speeches/december-5-1848-fourth-annual-message-congress,108,1848-12-05 16:29:58,Expansion,Mr. Madison,other/unclear,neutral,"A copy of this original draft, in Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
46d02b033a8756673adbe94e,James K. Polk,James Madison,/the-presidency/presidential-speeches/december-5-1848-fourth-annual-message-congress,109,1848-12-05 16:29:58,Expansion,Mr. Madison,other/unclear,neutral,"It is preceded by a note, written on the same sheet, which is also in Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
a5a676abf70ecaaa1f030235,James K. Polk,Andrew Jackson,/the-presidency/presidential-speeches/december-5-1848-fourth-annual-message-congress,111,1848-12-05 16:29:58,Expansion,President Jackson,institutional precedent,neutral,"Under the repeated blows of President Jackson it reeled and fell, and a subsequent attempt to charter a similar institution was arrested by the veto of President Tyler.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
0fd3fd9e6c238d51ad04b0f2,James K. Polk,John Tyler,/the-presidency/presidential-speeches/december-5-1848-fourth-annual-message-congress,111,1848-12-05 16:29:58,Expansion,President Tyler,institutional precedent,neutral,"Under the repeated blows of President Jackson it reeled and fell, and a subsequent attempt to charter a similar institution was arrested by the veto of President Tyler.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
5f0ee9108f03f3a00c1483c7,James K. Polk,James Madison,/the-presidency/presidential-speeches/december-5-1848-fourth-annual-message-congress,111,1848-12-05 16:29:58,Expansion,Mr. Madison,other/unclear,neutral,Mr.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
7803ea8102678c2b6a45e889,Franklin Pierce,Thomas Jefferson,/the-presidency/presidential-speeches/december-5-1853-first-annual-message,39,1853-12-05 17:59:58,Civil War & Reconstruction,Mr. Jefferson,institutional precedent,neutral,"Congress, representing the proprietors of the territorial domain and charged especially with power to dispose of territory belonging to the United States, has for a long course of years, beginning with the Administration of Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
8c50185b17cacfad4ea31b76,Franklin Pierce,Andrew Jackson,/the-presidency/presidential-speeches/december-5-1853-first-annual-message,48,1853-12-05 17:59:58,Civil War & Reconstruction,President Jackson,other/unclear,neutral,"Memorable as an epoch in the history of this subject is the message of President Jackson of the 27th of May, 1830, which met the system of internal improvements in its comparative infancy; but so rapid had been its growth that the projected appropriations in that year for works of this character had risen to the alarming amount of more than $100,000,000",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
cf1e745d78fbcc4ee44c6933,Ulysses S. Grant,James Monroe,/the-presidency/presidential-speeches/december-5-1870-second-annual-message,12,1870-12-05 17:59:58,Civil War & Reconstruction,Mr. Monroe,policy inheritance,neutral,"Our policy should be shaped, in view of this probability, so as to ally the commercial interests of the Spanish American States more closely to our own, and thus give the United States all the preeminence and all the advantage which Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
4d300c7b0daeb7510d4a6dbe,Ulysses S. Grant,John Quincy Adams,/the-presidency/presidential-speeches/december-5-1870-second-annual-message,12,1870-12-05 17:59:58,Civil War & Reconstruction,Mr. Adams,other/unclear,neutral,"Monroe, Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
e56f68bce8e6d6c67281671d,Ulysses S. Grant,James Monroe,/the-presidency/presidential-speeches/december-5-1870-second-annual-message,17,1870-12-05 17:59:58,Civil War & Reconstruction,Monroe,other/unclear,positive,"The acquisition of San Domingo is an adherence to the ""Monroe doctrine;"" it is a measure of national protection; it is asserting our just claim to a controlling influence over the great commercial traffic soon to flow from west to east by way of the Isthmus of Darien; it is to build up our merchant marine; it is to furnish new markets for the products of our farms, shops, and manufactories; it is to make slavery insupportable in Cuba and Porto Rico at once, and ultimately so in Brazil; it is to settle the unhappy condition of Cuba and end an exterminating conflict; it is to provide honest means of paying our honest debts without overtaxing the people; it is to furnish our citizens with the necessaries of everyday life at cheaper rates than ever before; and it is, in fine, a rapid stride toward that greatness which the intelligence, industry, and enterprise of the citizens of the United States entitle this country to assume among nations.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
c6f8b1d0ca0a7c85af375a0c,Ulysses S. Grant,John Quincy Adams,/the-presidency/presidential-speeches/december-5-1870-second-annual-message,35,1870-12-05 17:59:58,Civil War & Reconstruction,John Quincy Adams,other/unclear,neutral,John Quincy Adams Mr.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
1f8f3ba0f13dad21b53b020e,William McKinley,Thomas Jefferson,/the-presidency/presidential-speeches/december-5-1898-second-annual-message,68,1898-12-05 18:00:00,The Gilded Age,Thomas Jefferson,other/unclear,neutral,"The claim of Thomas Jefferson Page against Argentina, which has been pending many years, has been adjusted.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
a24f5581e2337153e5d538fc,William McKinley,Benjamin Harrison,/the-presidency/presidential-speeches/december-5-1899-third-annual-message,19,1899-12-05 18:00:00,The Gilded Age,President Harrison,institutional precedent,neutral,"President Harrison in his annual message of December 3, 1889, says: Earnest attention should be given by Congress to a consideration of the question how far the restraint of those combinations of capital commonly called 11 trusts"" is matter of Federal jurisdiction.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
ec4401a745516b476b651c2f,William McKinley,Grover Cleveland,/the-presidency/presidential-speeches/december-5-1899-third-annual-message,22,1899-12-05 18:00:00,The Gilded Age,President Cleveland,policy inheritance,neutral,"President Cleveland in his annual message of December 7, 1896 -- more than six years subsequent to the enactment of this law -- after stating the evils of these trust combinations, says:",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
